date,department,revenue,costs,profit_margin,employees_hired,employees_attrition,employee_performance,product_category,market_segment,sales_volume,customer_churn_probability,retention_rate,daily_efficiency,operational_cost,profit
2022-01-13 00:00:00,Customer Service,16109.422827737053,21496.519639514074,34.92947064735547,4,0,99.90961940195768,Product C,Enterprise,101,0.2010716092915446,71.4414050349997,73.35939392709834,13715.722403533151,-5387.096811777021
2022-01-14 00:00:00,Sales,35631.74531996451,16866.168332879817,25.672410760058206,3,2,90.46478461314871,Product C,Enterprise,866,0.32125590255195835,83.16841776448908,94.50269422684529,6583.542194223743,18765.576987084693
2022-01-15 00:00:00,Marketing,9063.039652448373,25388.469876498664,21.227302274010754,4,2,83.63571772752968,Product C,Government,502,0.2844598129752071,92.66602929191203,75.45997961875187,2346.4717152798903,-16325.430224050291
2022-01-16 00:00:00,Finance,36092.198214610966,12828.589696415047,42.78554960578571,0,2,73.64265404201034,Product A,SMB,250,0.21657918953102634,89.48196318166231,71.85650065391899,3449.3689793431067,23263.60851819592
2022-01-17 00:00:00,R&D,29984.036521975806,16830.216193968183,18.464830181515808,3,0,96.01672228653322,Product C,Consumer,108,0.11154854103687276,89.6100192392376,90.39983426714917,12988.540086293295,13153.820328007623
2022-01-18 00:00:00,IT,40094.39956359308,19976.88609232006,12.94489877482671,3,1,86.75953018856914,Product C,Government,609,0.37605337698311136,97.26258742914888,73.51762924212397,5275.094044821508,20117.513471273018
2022-01-19 00:00:00,HR,36135.2838961712,20254.915266072814,17.849425831119593,0,0,79.75574860733738,Product D,Government,995,0.29766820922262494,90.18631787905962,74.24182375557167,8595.56322776859,15880.368630098383
2022-01-20 00:00:00,Sales,21547.21113767451,9425.666295088313,18.539637518267924,4,2,95.68186220708454,Product C,Consumer,325,0.14003136307787029,88.06289413685582,85.06772178989299,13098.345911006643,12121.544842586196
2022-01-21 00:00:00,Customer Service,37510.345186767736,9861.626148343963,10.851058825100884,0,0,99.78202043189364,Product E,SMB,472,0.3533976089065036,90.93612566912759,93.59215541071859,5630.5042653871915,27648.719038423773
2022-01-22 00:00:00,IT,48499.46685696513,28981.35935849908,39.85533094135761,4,0,67.63644124601385,Product A,Government,422,0.06779709867443699,85.59043534883381,93.08464322482342,10744.417153449622,19518.10749846605
2022-01-23 00:00:00,R&D,8168.7258882294755,7849.724093230085,33.49002308884177,1,2,80.73318609454947,Product B,SMB,884,0.3394679179698698,73.8253972803768,86.26732990730356,8739.479676710707,319.00179499939077
2022-01-24 00:00:00,HR,41421.251996533116,24683.17505101706,40.34753115030363,4,1,60.207394510959475,Product D,Enterprise,119,0.2599855723111061,89.6550725632157,88.87378008308303,13460.074785445928,16738.076945516055
2022-01-25 00:00:00,Marketing,6242.754734316712,18208.217074211643,25.346594305633044,2,0,66.20166466910976,Product E,SMB,413,0.34416184732467014,77.0070380944442,66.1650420328827,5245.71720542512,-11965.462339894932
2022-01-26 00:00:00,Sales,10717.723069334816,16622.811281534523,36.94977435845138,3,0,78.29060646454914,Product E,Government,983,0.16454156202267145,89.58634190148143,69.15059277253404,2858.4359114015774,-5905.088212199707
2022-01-27 00:00:00,HR,28233.51567355379,11042.781242354888,37.831516816904625,2,1,63.13825525369064,Product E,SMB,216,0.03234918664687907,81.99280529832302,85.654997022961,1814.7103371182106,17190.7344311989
2022-01-28 00:00:00,HR,12039.666920198873,9006.801148608669,29.222933264714218,0,0,71.19735587783771,Product E,Consumer,803,0.2217416210045603,87.12818089456186,77.5880018728337,4468.233853016205,3032.8657715902045
2022-01-29 00:00:00,R&D,12139.090143912097,5364.6101385579805,21.965788335074055,3,0,63.7662795307424,Product D,Enterprise,303,0.0068644407327000945,91.3742038441095,89.20738931152339,5848.260495251611,6774.480005354117
2022-01-30 00:00:00,IT,24523.324215708788,13158.132563126457,31.554753431827578,4,1,70.43574493366856,Product B,SMB,758,0.2012545034320351,93.98171555327302,84.76080894856835,3281.081979140016,11365.19165258233
2022-01-31 00:00:00,R&D,47475.122205234074,28439.044719504687,40.35196267442513,2,1,82.93468166687734,Product A,Enterprise,790,0.3282557902975822,87.52631076284403,89.61280531313804,10120.786806009031,19036.077485729387
2022-02-01 00:00:00,Sales,13810.60106551834,3942.116424504633,13.527230048209933,1,0,63.77771843023714,Product C,Consumer,948,0.26228905415229686,80.79110538703583,85.4484100691837,5768.74397249936,9868.484641013707
2022-02-02 00:00:00,Sales,17683.464864802998,5308.615173406375,34.38580078774527,4,2,95.09888054108211,Product D,Enterprise,376,0.387032220608099,85.34321273094645,77.70412826924355,8959.283972499416,12374.849691396623
2022-02-03 00:00:00,Sales,49572.7313900303,13553.294953519942,23.02063300274741,4,0,87.19379119600984,Product A,Consumer,972,0.15109155447051795,84.96116925885578,79.89683572049233,6454.653207068848,36019.436436510354
2022-02-04 00:00:00,Operations,45298.54528232902,12897.647004556567,10.379317801810442,0,2,63.65146707144534,Product D,SMB,834,0.38024285877502245,86.05626086745201,83.95511636509397,7278.237307696477,32400.898277772452
2022-02-05 00:00:00,Sales,32109.841665550353,17503.68546568242,17.445476325848013,4,2,91.2518420188481,Product E,Enterprise,141,0.3896992834137641,97.88607477684921,66.6761346403205,11318.497795074123,14606.156199867932
2022-02-06 00:00:00,Operations,20791.175564843543,5277.876459972964,15.004708871849255,1,1,84.72872253265044,Product E,SMB,618,0.17043659001877645,76.23213969198885,76.89954805862756,13486.556722874873,15513.299104870579
2022-02-07 00:00:00,HR,8660.695128885489,4375.455994385374,44.53238524754114,4,0,95.21439874553667,Product A,Consumer,426,0.3944004255291484,91.09458918725036,76.28778756592747,2169.010033781363,4285.239134500115
2022-02-08 00:00:00,Operations,22009.44155550145,21742.362200306477,18.70534540506008,2,2,77.37807377953085,Product E,Enterprise,853,0.18746425679765052,71.57649171909145,68.56453748804216,2645.3674548794684,267.07935519497187
2022-02-09 00:00:00,Finance,38489.52456244841,21069.10395871345,18.312726495236447,0,2,79.1085956352091,Product A,Government,216,0.3852890157762445,70.34032529131485,94.09636480122917,1604.2387673080657,17420.420603734958
2022-02-10 00:00:00,Operations,6953.035248417775,27890.01324626069,42.16905003475308,3,2,87.81644492426591,Product A,SMB,146,0.25175945525410504,89.48096329156928,78.6362319430332,9785.813121176889,-20936.977997842914
2022-02-11 00:00:00,IT,22289.082412064898,22638.819763604537,42.033901958418724,1,1,78.22627011142852,Product D,Enterprise,107,0.06787196155822621,88.11175412672426,76.64805151969617,4211.526439869295,-349.73735153963935
2022-02-12 00:00:00,Customer Service,8498.058663424317,29283.05461465266,44.5173760567861,0,0,72.38110465145311,Product D,Enterprise,831,0.10838305700605196,73.72918350626499,67.2860113879749,14167.445579895368,-20784.995951228346
2022-02-13 00:00:00,Sales,37657.3778774762,19175.625486202116,24.63850627017166,1,2,61.808746804247576,Product A,SMB,164,0.19214803274654188,97.58800941863413,76.30216909813822,11494.09619966501,18481.752391274087
2022-02-14 00:00:00,Finance,48646.14790165715,25579.329847799843,39.341504664889825,1,0,76.5927800935066,Product A,Enterprise,922,0.3458889505020213,92.76122825564218,94.99153019858392,14952.915719034676,23066.818053857303
2022-02-15 00:00:00,Operations,31331.728954646238,22331.383634011745,36.497842071485955,2,0,69.64339329318527,Product A,SMB,100,0.38162041090348897,86.97288976462464,71.85928416510389,10403.809581681995,9000.345320634493
2022-02-16 00:00:00,R&D,7110.341050604897,9522.829496708606,10.776465971060556,1,1,79.04842787156056,Product C,Consumer,405,0.34087260012741605,85.4533914856856,81.82813914606159,13273.150437216831,-2412.488446103709
2022-02-17 00:00:00,Finance,31548.015371193622,15441.287076517303,24.71875225327763,4,0,85.5744542789697,Product C,Consumer,202,0.05454859023470791,70.40725063870069,75.51762676419791,9258.847615964864,16106.728294676319
2022-02-18 00:00:00,IT,29966.702384400156,4548.058549437248,35.42389614275799,0,1,78.03641789664418,Product D,SMB,858,0.2094409104060045,89.53397240181698,88.89415327021632,7430.855311246414,25418.64383496291
2022-02-19 00:00:00,Finance,27145.23318857922,9230.842872370835,26.069751468339145,1,1,79.70472375971478,Product E,SMB,846,0.23185997378869538,79.56376989278326,81.1179025014221,7441.668225770009,17914.390316208384
2022-02-20 00:00:00,R&D,11835.621208053246,5887.1608341834835,32.43061606811251,3,0,95.87153639624047,Product C,Consumer,192,0.3892441397080417,86.85419107514689,71.71547197718962,12505.068915822289,5948.460373869762
2022-02-21 00:00:00,HR,17536.565256438138,6956.29355974891,13.104588681496946,0,0,78.43115072130902,Product B,SMB,645,0.051499359319857566,79.24278637268435,74.64748294040086,2292.068207202445,10580.271696689228
2022-02-22 00:00:00,Marketing,33255.51752709085,4289.2528945684135,40.575251843737206,4,0,71.07510592588815,Product A,Government,724,0.23891123290217223,97.61519588427083,81.09771937961997,13936.584627504064,28966.264632522438
2022-02-23 00:00:00,IT,32821.46471886332,12329.581907953627,26.188715064660176,4,1,61.467328115623914,Product C,Consumer,102,0.35808273507487975,84.32696837923865,80.96340455795946,2500.4081587568644,20491.88281090969
2022-02-24 00:00:00,HR,20936.600185690644,13120.58731011431,13.670420828636832,4,1,82.55860368075346,Product A,Consumer,185,0.13099894087116587,73.35333969093904,91.71581842219685,9310.294349756681,7816.012875576334
2022-02-25 00:00:00,Customer Service,20979.693647568714,20167.03952816413,26.785373561398757,3,2,89.47289901579651,Product A,Government,694,0.15150905038051576,79.4485113484137,91.98942191435037,9505.77311211002,812.6541194045858
2022-02-26 00:00:00,Sales,21024.35266540308,29622.42696620343,31.20211867749105,0,0,64.07129890481615,Product D,SMB,942,0.03515504981605755,92.56421682875202,66.66960468070926,12792.396494174542,-8598.074300800352
2022-02-27 00:00:00,Sales,28603.01253066146,13491.111155710523,44.383251591801226,1,2,94.62028503575921,Product A,SMB,603,0.28915843864871027,92.98412124829387,86.55371812509661,8490.514248628748,15111.901374950938
2022-02-28 00:00:00,HR,17599.05921471279,23545.802129374235,16.546531199513318,3,2,67.98027709353279,Product D,Enterprise,239,0.04593472989568142,87.09736118836571,73.65891659720768,9137.335099916572,-5946.742914661445
2022-03-01 00:00:00,Sales,46940.64540156203,10977.981380466399,30.785908414526457,1,1,81.94412471752614,Product B,Government,997,0.1289415379898892,92.67648448392978,72.63921964291292,10541.038111135009,35962.66402109563
2022-03-02 00:00:00,Finance,10251.32288637566,15248.653629452981,31.213565836954352,2,1,64.26797000453745,Product E,SMB,335,0.16340731717436677,96.12226587879873,94.72788429372171,3870.0253407453215,-4997.330743077322
2022-03-03 00:00:00,Sales,7992.332031504988,22751.378180121654,30.106558961296916,4,2,91.81069247439561,Product D,SMB,390,0.06570631917239718,92.8080921664787,84.955916620886,8322.91594676767,-14759.046148616666
2022-03-04 00:00:00,Customer Service,19228.84620334226,18472.586922261587,33.90437221959964,2,0,72.05511496656568,Product A,Enterprise,244,0.35982982930982743,80.74895419844992,81.30658583341966,13690.609553503657,756.2592810806709
2022-03-05 00:00:00,Sales,29428.2189776034,14082.788007820393,21.64855250693695,2,1,65.57088290653549,Product E,Enterprise,577,0.35755703322038307,92.08072191428687,69.55024639198254,5364.108949137675,15345.430969783007
2022-03-06 00:00:00,Operations,40035.7372572838,6007.5835953571495,17.159060760931215,1,1,79.75925948523451,Product B,Enterprise,217,0.32850292186880514,73.09768863474581,90.39356875203555,2784.8412726477536,34028.15366192665
2022-03-07 00:00:00,R&D,27602.97563581386,17116.097839159425,27.022511869846273,3,0,88.80146146184298,Product C,Consumer,391,0.28647162989318087,86.77282221376514,89.80396483427235,14427.04712389639,10486.877796654433
2022-03-08 00:00:00,R&D,31252.63076447542,13223.839669381918,26.170203127544642,2,1,83.44919328067189,Product B,Enterprise,722,0.2904382344249603,86.602961347247,68.06637992675599,13862.507311650452,18028.791095093504
2022-03-09 00:00:00,Operations,46512.472152978306,21802.681760775162,15.338866501999147,3,2,84.26860185531424,Product C,Enterprise,561,0.37374680590760595,95.91591836138974,78.52518114212396,2585.3326417705734,24709.790392203144
2022-03-10 00:00:00,Operations,12448.42296652804,7216.984625835379,39.31217761508722,0,2,72.45777056182564,Product C,Government,760,0.15172227935421956,90.83899025161209,71.16739425126913,12029.058442002894,5231.438340692661
2022-03-11 00:00:00,HR,20007.46272610149,13148.723420546412,28.8088461028273,2,1,73.85383977463844,Product B,Consumer,517,0.36738188997572047,86.43791027582388,65.98540010730315,13778.492480307803,6858.739305555078
2022-03-12 00:00:00,IT,12937.414392780049,15954.297636705433,24.662390732659176,0,0,91.2198283018435,Product C,SMB,765,0.005237782635333455,88.57904641646789,70.34107900609254,14454.984444572372,-3016.883243925384
2022-03-13 00:00:00,Finance,30078.741600052155,26097.69650094055,28.72744016267805,0,2,83.81540069280175,Product E,SMB,314,0.17071556213469977,92.39389661807954,75.48160997148,7555.245598179311,3981.045099111605
2022-03-14 00:00:00,Finance,6644.73505316427,15217.87446307998,29.769439664191573,1,0,91.02110466780042,Product B,SMB,601,0.17630509877529127,81.22136570450913,81.78920993924653,3173.363443029975,-8573.13940991571
2022-03-15 00:00:00,Finance,20046.3265089717,4114.094186508898,36.36361772616078,1,1,95.89721639275537,Product B,Government,186,0.3915725742463845,93.51408806478398,91.00981280034571,6711.782935107826,15932.232322462802
2022-03-16 00:00:00,Finance,14988.747286982725,8470.094304465998,33.516246025955496,4,1,73.57084983584764,Product E,Consumer,150,0.26109844314074987,76.66911786930834,67.98324178278035,4404.410673992357,6518.652982516727
2022-03-17 00:00:00,IT,32143.88309796408,24591.804170952408,43.692726149420615,3,0,65.64327395110854,Product B,Consumer,429,0.03420341234178723,75.82081514408877,65.79596611621459,3540.0960912571622,7552.078927011673
2022-03-18 00:00:00,Customer Service,33931.65036264139,21710.491783878264,41.87184012391064,4,2,70.3769373372517,Product B,Consumer,570,0.01369124432821165,93.258326183827,75.35576434643826,11833.683324818763,12221.158578763127
2022-03-19 00:00:00,Finance,24625.69381108925,10245.041267173694,43.19586574367548,3,0,94.73871903591652,Product C,SMB,826,0.3199421023789261,81.90597812513853,65.67407924960352,4761.483031389245,14380.652543915558
2022-03-20 00:00:00,R&D,36448.0633922407,13271.401220715456,17.63080876229303,2,1,99.37608722814208,Product B,Enterprise,208,0.2764887430438618,89.12914798047348,89.67751627735022,8415.263501171135,23176.662171525244
2022-03-21 00:00:00,HR,30943.24139814141,9673.546179241768,29.396230088052768,0,1,93.18967214828807,Product E,SMB,441,0.05475425202752291,95.20052197174695,91.21670232687546,9363.783430384316,21269.695218899644
2022-03-22 00:00:00,Customer Service,33489.412851085144,15839.6678038716,30.06530323627902,0,1,76.17526006196097,Product B,SMB,675,0.14154855062449978,96.84156096477017,70.53112762036889,2264.71744808651,17649.745047213546
2022-03-23 00:00:00,Sales,16040.709935659443,12900.277193175343,20.104280786974495,3,0,88.86131444487623,Product C,SMB,197,0.1586597492208217,96.71443422310972,69.05003832263621,7772.5691870537785,3140.4327424840994
2022-03-24 00:00:00,HR,6403.24107775781,9343.393240395102,30.82772757450892,2,0,79.85464988804945,Product E,Consumer,581,0.2493330203619963,83.27864464361035,75.331511961327,5921.562255879064,-2940.1521626372923
2022-03-25 00:00:00,Finance,27297.109229278933,21275.26709997661,25.218956851131118,2,2,63.110613763158284,Product D,Government,534,0.10885805489198508,86.52645867233444,75.8292169082008,2282.149026572878,6021.842129302324
2022-03-26 00:00:00,Sales,48294.445359385296,24120.379646171972,34.16960813559742,0,2,63.46820847448734,Product C,Government,760,0.30361433821553996,90.27489321964788,84.1169473936846,14728.075202519834,24174.065713213324
2022-03-27 00:00:00,HR,27024.123363941322,8193.864370948862,44.568380279882646,4,1,61.57707245474023,Product B,Government,810,0.39974139982633394,85.56258428024103,79.19630354244,5379.967991078225,18830.258992992458
2022-03-28 00:00:00,Marketing,36383.91202610779,10325.772206431422,42.35386683817856,1,2,97.77065956453735,Product B,Consumer,471,0.3378197594140282,78.93481325081116,89.86746422452032,1518.1068860168966,26058.13981967637
2022-03-29 00:00:00,Marketing,21411.376225578762,17698.961432098393,26.837165934543027,2,0,81.210605305396,Product B,Consumer,463,0.22897110377338628,92.51135542322513,81.15204471142363,10263.17245112758,3712.4147934803696
2022-03-30 00:00:00,Operations,33165.11193966541,26807.37695061324,31.55521158638066,1,2,78.47771402302351,Product B,SMB,350,0.34988066907367976,84.81023975276193,93.17203095538689,12182.965300831316,6357.734989052169
2022-03-31 00:00:00,Marketing,5426.844513282414,3475.1474073624004,13.099019371476635,4,0,83.23028828909311,Product D,Consumer,476,0.3073093655458073,81.69746990068535,77.6407100683121,11326.15222224448,1951.6971059200132
2022-04-01 00:00:00,IT,5150.586291934065,15084.701463054273,20.39510067592088,1,1,69.3443100419964,Product A,Government,804,0.36413564082301375,71.26281896216905,68.28402796037345,6482.821967564984,-9934.115171120207
2022-04-02 00:00:00,Customer Service,14821.424953927888,28598.91315060631,37.52207550454432,2,1,99.29322060320327,Product C,SMB,944,0.3956739639253436,90.81387904102148,66.94959228448683,6622.123309956824,-13777.488196678421
2022-04-03 00:00:00,Operations,34234.09920465658,19016.630256608056,27.9440978855778,1,2,67.06112128022033,Product B,Enterprise,852,0.3829081051933303,93.13375948223104,89.02309061389624,9816.890921946144,15217.468948048525
2022-04-04 00:00:00,Marketing,44770.36482335415,27977.063929465963,44.82177379262524,4,2,75.84968075610635,Product B,SMB,161,0.3985343103226897,95.1282121452937,78.9014224464686,9721.123361091662,16793.30089388819
2022-04-05 00:00:00,Operations,29163.84903020361,18602.31817556769,30.30301727432339,1,2,95.09843450521521,Product C,Consumer,640,0.3554992319475909,96.7582419504331,90.86382851796353,12333.225046148293,10561.530854635923
2022-04-06 00:00:00,R&D,46921.52697435454,22585.954326656676,19.848683620213436,3,2,60.20328559272104,Product C,Enterprise,275,0.19835029403150833,72.26929404541414,71.60549605849434,10565.622691234343,24335.572647697867
2022-04-07 00:00:00,Operations,49616.39008152717,3722.4767346985814,40.901719419811144,4,2,92.98723863700596,Product B,Government,958,0.34579715212293943,90.54947773070364,80.63780936541245,13154.251256721656,45893.91334682859
2022-04-08 00:00:00,Customer Service,43276.177809240886,26284.237626874467,34.79270418502622,2,0,87.89885846677134,Product B,Government,290,0.27959629521583507,75.29820311398016,91.44911398311051,14458.414034588704,16991.94018236642
2022-04-09 00:00:00,Finance,6316.127736555161,25122.869015813354,14.510445361570582,2,0,89.74033025166432,Product B,Government,357,0.3328536711830968,84.20909654530341,65.191576151505,5018.533864448778,-18806.741279258193
2022-04-10 00:00:00,IT,19689.510942648183,17675.640744647226,14.054534987309019,1,0,91.19381580604575,Product C,SMB,554,0.21650663147044413,96.96377610805185,75.25616498116058,9856.706503875273,2013.8701980009573
2022-04-11 00:00:00,IT,38916.44753227336,24086.59549238084,16.08137163576484,3,1,97.89191553025353,Product A,Government,500,0.23286818407050933,79.68472559468279,83.62746553302432,1640.38847337518,14829.852039892525
2022-04-12 00:00:00,HR,49556.676773779116,20929.463201229126,25.608540745361253,2,2,83.77583436914182,Product D,Consumer,128,0.008849420611598902,79.06108613618716,79.65929571213996,11785.703849309104,28627.21357254999
2022-04-13 00:00:00,HR,5046.326593053503,6450.271931749183,26.398879586900453,3,0,64.08774478774876,Product A,Consumer,370,0.3179238194999718,89.42310232188169,71.62308838366282,2153.3346386217977,-1403.9453386956802
2022-04-14 00:00:00,IT,15352.415736414527,5677.383539462586,40.381901288630246,3,0,97.74463680670395,Product E,Consumer,183,0.15903775918511773,77.67802566576276,94.51932943879484,6730.6760884106025,9675.032196951941
2022-04-15 00:00:00,Customer Service,37599.020267635264,22883.436336867002,17.01257002420494,0,0,88.59696160808991,Product B,Consumer,591,0.18928396267662287,97.10941598161222,70.56576547109364,13160.72435137855,14715.583930768262
2022-04-16 00:00:00,Operations,11914.61171725007,14703.421768947916,28.562403780488964,2,0,65.2497951072955,Product E,Government,927,0.3870045054455111,75.19284849094632,78.86291872296982,1017.2456923299624,-2788.8100516978448
2022-04-17 00:00:00,Marketing,10633.36064911477,21195.828042411198,25.060706321481195,0,2,86.06077867209059,Product E,Enterprise,485,0.3190236402548753,78.69013484986007,78.65660447245403,1162.6875587134089,-10562.467393296429
2022-04-18 00:00:00,HR,35620.54818616963,13075.262348639122,44.114494815474146,2,0,90.28237070444894,Product D,SMB,524,0.01584753013934286,83.45419452321921,68.14790535254525,4388.630222075384,22545.285837530508
2022-04-19 00:00:00,Finance,30690.702582987393,2514.2938343351198,26.882473354305706,3,0,82.38594733947656,Product B,Government,964,0.2070846573538846,72.46026197605534,75.51880793627542,1464.843523079132,28176.408748652273
2022-04-20 00:00:00,Customer Service,21101.06079177221,11018.65166214139,44.211323521017505,1,1,87.72775763290724,Product B,SMB,986,0.2681541833417649,96.64339928194916,68.72659900184178,13547.098237590537,10082.409129630822
2022-04-21 00:00:00,Finance,47129.55108096604,3455.1959422412274,28.945371735537467,1,1,85.01218640855791,Product D,SMB,210,0.32593004549860494,72.24321569877091,91.84449968181583,8666.293266152308,43674.355138724815
2022-04-22 00:00:00,HR,40272.464903848784,15465.307280571576,11.426393713236546,3,1,77.54428865958154,Product B,SMB,111,0.09884129360405858,74.46725104316927,91.15350699776604,4068.9958230126203,24807.157623277206
2022-04-23 00:00:00,Marketing,26158.21667134993,22839.813836658755,40.51414726405924,4,2,61.746466308294444,Product D,SMB,822,0.09138189653251949,97.89734964958878,94.2437948644035,10104.559608857116,3318.4028346911728
2022-04-24 00:00:00,HR,23146.761250572432,8175.711497825052,24.643992603367845,0,2,78.50491826957266,Product E,Consumer,123,0.17019733377923016,79.68617979131496,76.13116288953807,14827.093892304809,14971.04975274738
2022-04-25 00:00:00,R&D,29448.52355134798,16391.884298644298,30.582043233152774,1,0,75.82060679396061,Product D,SMB,434,0.3602807456045034,81.80818595245675,73.30483391705155,9292.90460030707,13056.63925270368
2022-04-26 00:00:00,IT,21161.796334980416,12747.720252298295,26.303448245708697,4,2,69.4316837583684,Product B,Government,199,0.3636130082662564,75.03112704836677,72.12629974771633,14599.531316582954,8414.07608268212
2022-04-27 00:00:00,Marketing,23586.402859146365,3935.7180132253443,25.30078860858893,3,0,77.81221020010662,Product A,Government,229,0.03810460318185052,88.25945087485226,74.36444170089341,6586.643245919555,19650.68484592102
2022-04-28 00:00:00,Sales,34553.14990435815,11105.321798291456,37.071559399031024,3,0,69.48111428433344,Product C,SMB,806,0.17680974951314302,79.26490216369682,78.4633272149421,10371.46562043106,23447.828106066692
2022-04-29 00:00:00,Finance,24389.938564781267,8963.999632453637,31.60007453114105,0,0,66.681676316038,Product D,Government,220,0.24221526305795316,79.98849748512005,81.00535775899087,11945.06461783041,15425.93893232763
2022-04-30 00:00:00,R&D,41255.156882752395,18389.92220310906,40.38949481796405,3,2,64.47678477590911,Product B,SMB,741,0.04918832341185069,76.47166554797411,66.5509051172458,9960.041535716791,22865.234679643334
2022-05-01 00:00:00,Sales,25348.95627275459,28148.500490781338,21.06546367418627,0,2,61.662914362015684,Product B,Government,792,0.1919588326368293,89.20709660752355,65.52139370556439,5523.8291989839,-2799.544218026749
2022-05-02 00:00:00,Operations,44056.323253400995,14732.715957748054,28.04586100027376,1,2,86.67457030184417,Product D,Consumer,483,0.053085861527710956,74.019186137103,93.19459375780525,11260.584856778785,29323.60729565294
2022-05-03 00:00:00,R&D,48646.04207482717,4629.220042103715,33.54107413787942,4,2,67.08599157789544,Product B,Enterprise,410,0.39145251496021216,80.4803094799142,65.52547972586187,4418.06206591324,44016.82203272346
2022-05-04 00:00:00,HR,44100.72430154232,17977.07290588723,11.06354708938929,0,1,96.74711187974017,Product A,Consumer,386,0.2635541880930629,81.02820335831643,84.53698931124477,2492.30242431187,26123.65139565509
2022-05-05 00:00:00,Customer Service,12167.935035926232,18938.709835335143,21.133904376634185,0,0,99.73347749434514,Product E,Enterprise,856,0.22680650439466712,90.67657785903714,91.35546683904043,6657.964503114462,-6770.774799408911
2022-05-06 00:00:00,IT,46655.36738963203,14268.825699535655,41.54814773559555,4,0,72.68782867061594,Product E,Consumer,740,0.04808362214824338,85.2456947429038,65.17275981494365,5544.2016186037845,32386.541690096376
2022-05-07 00:00:00,Customer Service,32442.431247441255,17776.28996575685,23.31468964814792,4,0,83.85941899941686,Product A,Consumer,201,0.029278369507377458,86.89656061467858,85.04638395665049,9672.864844134603,14666.141281684406
2022-05-08 00:00:00,IT,27520.038910883366,17186.18261943267,43.30174958830969,1,1,96.5694606380588,Product E,SMB,764,0.15207824751434285,81.16703786511322,82.40517107681997,8470.435654176297,10333.856291450695
2022-05-09 00:00:00,Marketing,22746.43957182576,17383.598676052694,36.1406500647538,3,2,80.84936529941338,Product E,Consumer,718,0.0030251499912568483,88.12929199632889,91.94091646849961,4408.752152068189,5362.840895773064
2022-05-10 00:00:00,Sales,22103.35290217424,7520.315544040565,26.771413030526,2,1,66.65326430972569,Product D,Government,472,0.11394916078476913,78.60411901793603,89.0907769349799,8548.257873453564,14583.037358133675
2022-05-11 00:00:00,R&D,9033.185261972394,22093.802005441627,23.996682238145468,4,1,64.87544373347791,Product C,Consumer,450,0.34376631731223567,92.3938706718726,70.53755388611098,5133.896049084341,-13060.616743469232
